,Name,BizID,City,State,Zip,ReviewID,Rating
11751,Buffalo Wild Wings,44236333,St. Louis,MO,63129,ip_10299830367,8
11752,The Rib Shack,791421210,St. Louis,MO,63106,grub_-1877688636,
11753,Pappy's Smoke House,601691963,St Louis,MO,63103,mism_114213,10
11754,Joe Buck's,46252262,St Louis,MO,63102,ip_10300640172,8
11800,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10300423066,10
11801,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10301454584,8
11802,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10301464882,8
11803,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10303473107,10
11804,Red Hot and Blue,9620106,Dallas,TX,75231,ip_5571610545,10
11805,Dickey's Barbecue Pit,36529793,Dallas,TX,75270,ip_10302348382,8
11806,Signature Sport Wings,45059663,Dallas,TX,75287,ip_10300412919,10
11807,Signature Sport Wings,45059663,Dallas,TX,75287,ip_10302174104,8
11808,Two Podners Bar-B-Q & Seafood,9599502,Dallas,TX,75216,ip_10302515782,8
11809,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,ip_10300269723,8
11810,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,ip_10301464928,6
11811,Lockhart Smokehouse BBQ,672901080,Dallas,TX,75208,mism_145556,10
11812,Lockhart Smokehouse BBQ,672901080,Dallas,TX,75208,mism_154940,8
11813,Sam's Catering,36367171,Dallas,TX,75229,ip_10302873873,8
11814,Ernie's Barbeque & Soul Food,43041603,Dallas,TX,75227,ip_10302396016,10
11815,Smoke,603347352,Dallas,TX,75208,gayot_3570f30c299049a7e83dc2e1fd798e93,
11816,Mama Faye's BBQ,756699740,Dallas,TX,75226,eat_24298,10
11817,Mama Faye's BBQ,756699740,Dallas,TX,75226,eat_21529,6
11818,Dickey's Barbecue Pit,9586774,Dallas,TX,75206,ip_10300274619,10
11819,Dickey's Barbecue Pit,9586774,Dallas,TX,75206,ip_10302664380,10
11820,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1005492128,8
11821,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1246407623,10
11822,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1726172616,2
11823,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-510011962,8
11824,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_549907316,2
11825,Wingstop,45761728,Dallas,TX,75211,ip_10299468249,6
11826,Wingstop,45761728,Dallas,TX,75211,ip_10300065107,2
11827,Anderson's Barbeque Catering,9626663,Dallas,TX,75235,ip_10301045728,8
11828,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300297563,10
11829,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10301037485,6
11830,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10306467481,10
11831,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300269938,10
11832,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300348417,8
11833,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10302180268,8
11834,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10304261227,10
11835,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10309611456,8
11836,Fat Matt's Hot Wings,613098930,Dallas,TX,75241,ip_10304958330,8
11837,Texas de Brazil,9575816,Dallas,TX,75201,kidscore_93797,
11838,Chili's Grill & Bar,46618634,Dallas,TX,75237,kidscore_94043,
11839,Peggy Sue BBQ,9585577,Dallas,TX,75205,gayot_d5f9e470a79d975848684b94c5239899,
11840,Wing Street,606998270,Dallas,TX,75254,ip_10304994493,8
11841,Humperdinks Brewpub,9606639,Dallas,TX,75220,grub_-118223211,8
11842,Chili's Grill & Bar,41790673,Dallas,TX,75211,ip_10300764067,8
11843,Chili's Grill & Bar,41790673,Dallas,TX,75211,ip_10302446604,10
11844,Two Podners Bar-B-Q & Seafood,656773040,Dallas,TX,75210,ip_10302311810,6
11845,Big Al's Smokehouse,9626609,Dallas,TX,75235,ip_10303376358,8
11846,Big Al's Smokehouse,9626609,Dallas,TX,75235,ip_10303376359,8
11847,Colters BBQ & Grill,9632075,Dallas,TX,75240,ip_10300298720,8
11848,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,gayot_0ba6d5d10d241917a811952fdad7194c,
11850,Martin's Barbeque Joint,697454930,Nolensville,TN,37135,gayot_882113d2b7510d6c997887481c0a0e72,
11851,Fossie Bar-B-Que,9288745,Dickson,TN,37055,ip_10299483414,10
11852,Chili's Grill & Bar,9306672,Murfreesboro,TN,37129,kidscore_82289,
11853,J I Baldwin & Son Pit Barbecue,34115505,Springfield,TN,37172,mism_128506,10
11854,Wing Zone,36731509,Murfreesboro,TN,37128,grub_84937537,2
11855,Mary's Old Fashion Barbeque,9327298,Nashville,TN,37208,ip_10300695654,8
11856,T J's Bar Bq & Fish,34115067,Nashville,TN,37208,ip_10300695665,8
11857,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_-1372752043,2
11858,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_1304772551,2
11859,Center Point Barbecue,9296423,Hendersonville,TN,37075,judy_-1478389313,2
11860,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_-733749078,6
11861,Whitt's Barbecue,9323745,Nashville,TN,37205,ip_10300639660,8
11862,Jim 'N Nick's Bar-B-Q,41573797,Nashville,TN,37209,gayot_81b9653ed94b93f95b54db6965dea542,
11863,B.B. King's Blues Club,38461303,Nashville,TN,37201,ip_7733400545,10
11864,Jack's Bar-B-Que,9326493,Nashville,TN,37207,ip_10300231869,8
11865,Jack's Bar-B-Que,9326493,Nashville,TN,37207,ip_10300369578,6
11866,Carl's Perfect Pig Barbque,9316134,White Bluff,TN,37187,judy_1608890014,10
11867,Logan's Roadhouse,9318022,Nashville,TN,37203,mism_48807,6
11868,Logan's Roadhouse,9318022,Nashville,TN,37203,mism_73531,2
11869,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_181590157,8
11870,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-50091139,10
11871,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-521688380,10
11872,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-946391028,10
11873,Bar-B-Cutie,9336293,Nashville,TN,37214,ip_10300695020,8
11874,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10300433188,6
11875,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10300663170,6
11876,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10303257894,10
11877,Titan Fans Bar-B-Que,814243810,Nashville,TN,37218,ip_10300695693,10
11878,Kirkenburt's Smokehouse Grill,45358854,Murfreesboro,TN,37128,grub_1944036420,10
11879,Neely's Bar-B-Q,34131473,Nashville,TN,37228,ip_10299425479,8
11880,Bob's Barbecue,9313458,Smyrna,TN,37167,judy_-59031264,8
11881,Corky's Ribs & BBQ,9281966,Brentwood,TN,37027,ip_10300695648,8
11882,Bleachers Sports Grill,9290823,Franklin,TN,37064,ip_10300404515,8
11883,Bleachers Sports Grill,9290823,Franklin,TN,37064,ip_10301463156,8
11884,Puleo's Grille,44284615,Murfreesboro,TN,37129,judy_-1884182477,10
11885,B.B. King's Blues Club,38461303,Nashville,TN,37201,mism_73280,6
11886,Jim 'N Nick's Bar-B-Q,44285592,Smyrna,TN,37167,ip_10300385125,10
11887,Jim 'N Nick's Bar-B-Q,44285592,Smyrna,TN,37167,ip_10306688583,2
11888,Whitt's Barbecue,9280601,Ashland City,TN,37015,ip_10300333387,10
11889,B B's Barbeque,34133095,Franklin,TN,37064,judy_-1396971578,6
11890,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10299539998,6
11891,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10302359998,2
11892,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10299485836,8
11893,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10300266106,10
11894,Calhoun's Restaurants,9324054,Nashville,TN,37205,ip_10300350866,6
11895,Bar-B-Cutie,44282650,Murfreesboro,TN,37129,ip_10300663188,8
11896,Neely's Bar-B-Q,34131473,Nashville,TN,37228,judy_708609741,8
11897,Famous Dave's,9293395,Franklin,TN,37067,ip_10300708338,8
11898,Stroud's Barbeque,9290837,Franklin,TN,37064,ip_10299546397,10
11900,Fat Matt's Rib Shack,3015340,Atlanta,GA,30324,gayot_bd0bef1a934194cdb0d49d6c57eed945,
11901,Buffalo Wild Wings - Lenox - (Atlanta),603294022,Atlanta,GA,30326,ip_10302938090,10
11902,Mama Mia Pizza Downtown,713527900,Atlanta,GA,30303,grub_-1020072989,
11903,Burger Joy BBQ Wings,622155350,Atlanta,GA,30312,grub_-634276627,10
11904,Harold's Barbecue,3008888,Atlanta,GA,30315,gayot_cd1e8076dc80d18a33feed345da4eacc,
11905,Rolling Bones Barbecue,39242395,Atlanta,GA,30312,ip_10300697852,8
11906,Rolling Bones Barbecue,39242395,Atlanta,GA,30312,ip_10301161867,6
11907,J B's Fish & Wings,40946548,Atlanta,GA,30310,ip_10303169554,6
11908,American Wings & Seafood,3009012,Atlanta,GA,30315,ip_10303421674,8
11909,Fox Bros Bar-B-Q,45671974,Atlanta,GA,30307,gayot_92efd4fecaa3d1415dd341c72a304154,
11910,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300236108,8
11911,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300267887,8
11912,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300431771,8
11913,Daddy D'z,3007204,Atlanta,GA,30312,ip_5873280545,8
11914,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10300188064,10
11915,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10300597308,8
11916,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10301457246,10
11917,Wing Ranch,3013503,Atlanta,GA,30319,ip_10300699810,2
11918,Wing Ranch,3013503,Atlanta,GA,30319,ip_10301150344,6
11919,Wing Ranch,3013503,Atlanta,GA,30319,ip_10301161881,6
11920,Cafe Buffalo Wings,3006431,Atlanta,GA,30311,ip_10300211393,10
11921,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,grub_1150314360,10
11922,JoJo's Wings & Grill,33638530,Atlanta,GA,30350,ip_10303429283,6
11923,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_10116,2
11924,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_10492,2
11925,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_10914,2
11926,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_12311,10
11927,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_12766,2
11928,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_12935,10
11929,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_13203,2
11930,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_14477,2
11931,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_15090,6
11932,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_16891,2
11933,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_16985,2
11934,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_18399,10
11935,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_21617,10
11936,Lucky Buddha Restaurant,601356466,Atlanta,GA,30318,eat_21887,2
11937,Wingnuts,33615004,Atlanta,GA,30329,eat_15572,6
11938,Wingnuts,33615004,Atlanta,GA,30329,eat_20873,2
11939,Wingnuts,33615004,Atlanta,GA,30329,eat_20993,2
11940,Wingnuts,33615004,Atlanta,GA,30329,eat_24886,2
11941,Shane's Rib Shack,43877059,Atlanta,GA,30339,ip_10300247805,8
11942,Shane's Rib Shack,43877059,Atlanta,GA,30339,ip_10300252199,6
11943,Shane's Rib Shack,43877059,Atlanta,GA,30339,ip_10312575806,8
11944,Park Tavern,3001229,Atlanta,GA,30309,ip_10300205937,8
11945,Park Tavern,3001229,Atlanta,GA,30309,ip_10300245598,8
11946,Park Tavern,3001229,Atlanta,GA,30309,ip_10300372274,8
11947,Park Tavern,3001229,Atlanta,GA,30309,ip_10300423030,10
11948,Park Tavern,3001229,Atlanta,GA,30309,ip_10305454520,10
11950,Wing Hua Restaurant Corp,7361619,Brooklyn,NY,11218,grub_1474097003,8
11951,Wing Hing Restaurant,7375852,Brooklyn,NY,11226,grub_331852277,
11952,Wing Hing Restaurant,7375852,Brooklyn,NY,11226,ip_10302767373,8
11953,Bassett Caterers,7389362,Brooklyn,NY,11235,ip_10299835542,10
11954,Bassett Caterers,7389362,Brooklyn,NY,11235,ip_10300135967,10
11955,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1772624162,10
11956,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1780701314,10
11957,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1866032447,10
11958,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1893462128,10
11959,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-2140896656,10
11960,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1046752430,10
11961,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1109223126,10
11962,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1124117339,10
11963,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1163179996,10
11964,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1298493420,10
11965,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1482466947,10
11966,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1578556450,10
11967,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1654273522,10
11968,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1743859132,10
11969,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1775875839,10
11970,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-461575120,10
11971,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-515839150,10
11972,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-794210228,10
11973,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-915448125,10
11974,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-965563837,10
11975,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1002186218,10
11976,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1044138254,10
11977,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1124071261,10
11978,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1126993892,10
11979,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1166856376,10
11980,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1204524256,10
11981,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-150720672,10
11982,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1609275741,10
11983,Atomic Wings,682573300,Brooklyn,NY,11201,judy_784529516,10
11984,Atomic Wings,682573300,Brooklyn,NY,11201,judy_796155277,10
11985,Atomic Wings,682573300,Brooklyn,NY,11201,judy_934968202,10
11986,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1642955792,10
11987,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1672947787,10
11988,Atomic Wings,682573300,Brooklyn,NY,11201,judy_17869475,10
11989,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1803499500,10
11990,Atomic Wings,682573300,Brooklyn,NY,11201,judy_183684347,10
11991,Atomic Wings,682573300,Brooklyn,NY,11201,judy_2033983097,10
11992,Atomic Wings,682573300,Brooklyn,NY,11201,judy_397005458,10
11993,Atomic Wings,682573300,Brooklyn,NY,11201,judy_519631552,10
11994,Atomic Wings,682573300,Brooklyn,NY,11201,judy_619072771,10
11995,Atomic Wings,682573300,Brooklyn,NY,11201,judy_662466623,10
11996,Atomic Wings,682573300,Brooklyn,NY,11201,judy_736796542,10
11997,Atomic Wings,682573300,Brooklyn,NY,11201,judy_764174782,10
11998,Five Spot Soul Food Restaurant,7338382,Brooklyn,NY,11205,grub_2090728570,8
12000,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_10302946967,8
12001,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_9355790545,10
12002,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_10313848476,10
12003,Kreuz Market,10192699,Lockhart,TX,78644,gayot_91032be1f6c1a46f4c64a8443c4ff150,
12004,Black's Barbecue,10192700,Lockhart,TX,78644,mism_153833,8
12005,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,gayot_d466e3bf764ebfb17fbab076f6e1dc10,
12006,Kreuz Market,10192699,Lockhart,TX,78644,ip_10303211111,8
12007,Black's Barbecue,10192700,Lockhart,TX,78644,ip_10301171127,10
12008,Black's Barbecue,10192700,Lockhart,TX,78644,ip_10301427703,4
12009,Smitty's Market,34319141,Lockhart,TX,78644,gayot_36cdce7494dccff7d5d0d6eb47ed4c38,
12010,Smitty's Market,34319141,Lockhart,TX,78644,ip_10303211109,8
12011,Black's Barbecue,10192700,Lockhart,TX,78644,gayot_59a9424c03d50d4b980010969e933634,
12050,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_-1600948853,10
12051,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_404371482,8
12052,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_927929928,8
12053,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10306478300,10
12054,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10308780415,2
12055,The BBQ Shop,9444279,Memphis,TN,38104,ip_10301036181,10
12056,The BBQ Shop,9444279,Memphis,TN,38104,ip_9332560545,8
12057,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300192143,10
12058,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300303198,10
12059,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300304595,10
12060,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10304850031,10
12061,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10300644978,8
12062,Central BBQ,35764012,Memphis,TN,38104,ip_5531100545,10
12063,Central BBQ,35764012,Memphis,TN,38104,ip_9332650545,6
12064,Blue City Cafe,9441069,Memphis,TN,38103,mism_132564,8
12065,Blue City Cafe,9441069,Memphis,TN,38103,mism_151951,6
12066,Buffalo Wild Wings,44309416,Memphis,TN,38125,mism_64967,2
12067,Tops Bar-B-Q,9453286,Memphis,TN,38115,ip_5232240545,10
12068,D'bo's Buffalo Wings-N-Things,9470720,Memphis,TN,38134,ip_10300421191,8
12069,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,judy_923121568,6
12070,Texas de Brazil,37474718,Memphis,TN,38103,kidscore_82922,
12071,Texas de Brazil,37474718,Memphis,TN,38103,mism_124931,10
12072,Butcher Shop Steakhouse,9434529,Cordova,TN,38018,gayot_847cb954fb5c877283f54eb3a25ba9cc,
12073,Marlowe's Ribs & Restaurant,9456256,Memphis,TN,38116,mism_82434,8
12074,Texas de Brazil,37474718,Memphis,TN,38103,gayot_9fe520bb029b41d3101aba1c639769c4,
12075,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,mism_81684,6
12076,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,mism_92309,6
12077,Jim 'N Nick's Bar-B-Q,45369194,Cordova,TN,38016,ip_10305253274,2
12078,Big Bill Bbq,606953620,Memphis,TN,38128,ip_10305156799,8
12079,Corky's Bar-B-Q,9434518,Cordova,TN,38016,mism_137130,2
12080,Tops Bar-B-Q,9452152,Memphis,TN,38114,ip_5736120545,10
12081,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300197471,8
12082,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300195751,8
12083,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300462631,10
12084,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300468622,10
12085,Corky's,9461809,Memphis,TN,38119,gayot_4862c43ce3c5dae3477a596cdb25249b,
12086,Texas de Brazil,37474718,Memphis,TN,38103,judy_-409678500,8
12087,Texas de Brazil,37474718,Memphis,TN,38103,judy_1015128637,2
12088,Texas de Brazil,37474718,Memphis,TN,38103,judy_854256441,10
12089,Cozy Corner Restaurant,9446009,Memphis,TN,38105,ip_10137280545,6
12090,Cozy Corner Restaurant,9446009,Memphis,TN,38105,ip_10303265463,8
12091,Central BBQ,35764012,Memphis,TN,38104,gayot_498893054d1445855bc75c47a20e3e72,
12092,Texas de Brazil,37474718,Memphis,TN,38103,ip_10299958359,10
12093,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300196625,8
12094,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300197527,10
12095,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300198812,10
12096,Cozy Corner Restaurant,9446009,Memphis,TN,38105,gayot_a6006b17a1d6ea07f73adeadd964c5ff,
12097,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,gayot_f72d6829c77638b2add9554cb4e54f03,
12098,Logan's Roadhouse,9468781,Memphis,TN,38133,judy_1844576688,8
12100,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1124289587,10
12101,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1464608506,10
12102,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1403620065,10
12103,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1487576111,10
12104,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_1187166620,10
12105,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-163779279,10
12106,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_376750683,10
12107,Arthur Bryant's Barbeque,5850016,,,,ip_10300607732,6
12108,Arthur Bryant's Barbeque,5850016,,,,ip_10301165366,8
12109,Arthur Bryant's Barbeque,5850016,,,,ip_10301178985,10
12110,Arthur Bryant's Barbeque,5850016,,,,ip_10301186323,8
12111,Lc's Bar Bq,651799610,Kansas City,MO,64129,judy_-1627192248,6
12112,Lc's Bar Bq,651799610,Kansas City,MO,64129,judy_1377059112,8
12113,Wingstop,41023704,Kansas City,MO,64117,ip_8994340545,10
12114,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10300227731,8
12115,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10301429703,10
12116,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10305269370,10
12117,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10300825615,6
12118,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10302386638,8
12119,Texas Toms,5840801,Kansas City,MO,64123,ip_10300362315,6
12120,Texas Toms,5840801,Kansas City,MO,64123,ip_10300576079,8
12121,Smokebox Barbeque,618059584,Kansas City,MO,64155,ip_10300634518,10
12122,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_105661,2
12123,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_138423,2
12124,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_67596,10
12125,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10300802757,10
12126,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10301033678,10
12127,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10302873939,2
12128,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,ip_10300272710,6
12129,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,ip_10301033668,10
12130,Danny Edwards Famous Kc Bbq,601767753,Kansas City,MO,64108,ip_10300757854,8
12131,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_1310,10
12132,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_49490,10
12133,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_78645,10
12134,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_96593,10
12135,Fiorella's Jack Stack Bbq,45384639,Kansas City,MO,64112,mism_145328,8
12136,Fiorella's Jack Stack Bbq,45384639,Kansas City,MO,64112,mism_97472,10
12137,Lil' Jake's Eat It & Beat It,5826566,Kansas City,MO,64106,judy_48890307,10
12138,Lil' Jake's Eat It & Beat It,5826566,Kansas City,MO,64106,judy_776956918,8
12139,Chili's Grill & Bar,34862714,Kansas City,MO,64157,ip_10304278382,6
12140,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-2012738862,4
12141,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-963093690,10
12142,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_746070827,10
12143,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10300253115,8
12144,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10306457677,8
12145,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10300629238,8
12146,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-1249442645,8
12147,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-1939818467,8
12148,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-270456894,10
12150,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10300688889,10
12151,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10301159556,8
12152,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10300647007,10
12153,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10301146948,8
12154,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10302174553,8
12155,Barbecue Center,6122575,Lexington,NC,27292,ip_10299838703,8
12156,Barbecue Center,6122575,Lexington,NC,27292,ip_10300166974,10
12157,Barbecue Center,6122575,Lexington,NC,27292,ip_10300655206,8
12158,Barbecue Center,6122575,Lexington,NC,27292,ip_10301146236,10
12159,Barbecue Center,6122575,Lexington,NC,27292,ip_5581930545,10
12160,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10300088416,2
12161,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10300822107,10
12162,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10302174551,8
12163,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_5343050545,10
12164,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10300822547,10
12165,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10300828460,10
12166,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10304273831,10
12167,Speedy Lohr's Bbq Of Arcadia,32235189,Lexington,NC,27295,ip_10302551522,8
12168,Speedy Lohr's Bbq Of Arcadia,32235189,Lexington,NC,27295,ip_5512290545,8
12169,Back Country Barbeque,6124668,Lexington,NC,27292,ip_10300822555,4
12170,Back Country Barbeque,6124668,Lexington,NC,27292,ip_10300828476,8
12171,Stamey's Barbecue Of Tyro,6124001,Lexington,NC,27295,ip_10300822135,10
12172,Cook's Barbecue,6122601,Lexington,NC,27292,ip_10300660015,8
12173,Jimmy's Barbecue,6122591,Lexington,NC,27292,ip_10300658697,6
12174,Jimmy's Barbecue,6122591,Lexington,NC,27292,ip_10302535599,8
12175,Lexington Barbecue,6123995,Lexington,NC,27295,judy_1615008421,10
12176,Barbecue Center,6122575,Lexington,NC,27292,judy_36925439,8
12177,Barbecue Center,6122575,Lexington,NC,27292,judy_551511948,10
